vehicle_id,start_time,end_time,duration_min,drop_gal,min_step_gal,pattern,n_negative_steps,cluster_id,cluster_count,is_hotspot,mid_time,is_train,y,duration_hours,duration_log,hod_sin,hod_cos,weekday,is_weekend,is_night,time_since_last_event_hours,is_first_event_of_day
WOL991,2024-12-18 18:53:24+00:00,2024-12-18 19:00:24+00:00,7.0,3.1300000000000243,1.1850000000000025,short_4_10m_3gal,3,-1,8,0,2024-12-18 18:56:54+00:00,True,0,0.11666666666666667,2.0794415416798357,-0.9702957262759966,0.24192189559966745,2,0,0,4.947222222222222,0
WOL991,2024-12-18 18:55:24+00:00,2024-12-18 19:04:24+00:00,9.0,2.370000000000005,1.1850000000000025,short_4_10m_3gal,2,-1,10,0,2024-12-18 18:59:54+00:00,True,0,0.15,2.302585092994046,-0.9670459389139432,0.2546019482055274,2,0,0,0.03333333333333333,0
WOL991,2024-12-18 18:57:24+00:00,2024-12-18 19:01:24+00:00,4.0,2.370000000000005,1.1850000000000025,short_4_10m_3gal,2,-1,5,0,2024-12-18 18:59:24+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.9670459389139432,0.2546019482055274,2,0,0,0.03333333333333333,0
WOL991,2024-12-18 18:59:24+00:00,2024-12-18 19:03:24+00:00,4.0,2.370000000000005,1.1850000000000025,short_4_10m_3gal,2,-1,5,0,2024-12-18 19:01:24+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.9647873238288132,0.26303121445797406,2,0,0,0.03333333333333333,0
WOL991,2024-12-18 19:11:57+00:00,2024-12-18 19:21:57+00:00,10.0,4.319999999999993,1.6100000000000136,short_4_10m_3gal,5,-1,11,0,2024-12-18 19:16:57+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.945518575599317,0.3255681544571563,2,0,0,0.20916666666666667,0
WOL991,2024-12-18 19:16:57+00:00,2024-12-18 19:22:57+00:00,6.0,3.3799999999999955,1.6100000000000136,short_4_10m_3gal,3,-1,7,0,2024-12-18 19:19:57+00:00,True,0,0.1,1.9459101490553132,-0.9411760152563707,0.3379167180033267,2,0,0,0.08333333333333333,0
WOL991,2024-12-19 01:42:16+00:00,2024-12-19 01:47:16+00:00,5.0,5.069999999999965,1.9499999999999889,short_4_10m_3gal,3,0,6,1,2024-12-19 01:44:46+00:00,True,0,0.08333333333333333,1.791759469228055,0.4383711467890774,0.898794046299167,3,0,1,6.421944444444445,1
WOL991,2024-12-19 01:43:16+00:00,2024-12-19 01:51:16+00:00,8.0,3.4299999999999784,1.9499999999999889,short_4_10m_3gal,2,0,9,1,2024-12-19 01:47:16+00:00,True,0,0.13333333333333333,2.1972245773362196,0.45009844103743496,0.892978943411137,3,0,1,0.016666666666666666,0
WOL991,2024-12-20 16:16:44+00:00,2024-12-20 16:24:44+00:00,8.0,3.749999999999986,1.3499999999999943,short_4_10m_3gal,4,-1,9,0,2024-12-20 16:20:44+00:00,True,0,0.13333333333333333,2.1972245773362196,-0.9063077870366497,-0.42261826174069994,4,0,0,38.55777777777778,1
WOL991,2024-12-20 16:20:44+00:00,2024-12-20 16:25:44+00:00,5.0,2.3999999999999915,1.019999999999996,short_4_10m_3gal,3,-1,6,0,2024-12-20 16:23:14+00:00,True,0,0.08333333333333333,1.791759469228055,-0.9117620435770883,-0.41071885261347774,4,0,0,0.06666666666666667,0
WOL991,2024-12-20 19:45:42+00:00,2024-12-20 19:51:42+00:00,6.0,2.030000000000001,1.0499999999999972,short_4_10m_3gal,3,-1,6,0,2024-12-20 19:48:42+00:00,True,0,0.1,1.9459101490553132,-0.891006524188368,0.45399049973954664,4,0,0,3.4161111111111113,0
WOL991,2024-12-20 19:48:42+00:00,2024-12-20 19:52:42+00:00,4.0,1.3299999999999983,1.0499999999999972,short_4_10m_3gal,2,-1,5,0,2024-12-20 19:50:42+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.887010833178222,0.46174861323503325,4,0,0,0.05,0
WOL991,2024-12-21 09:45:45+00:00,2024-12-21 09:49:45+00:00,4.0,1.190000000000012,1.0,short_4_10m_3gal,2,-1,4,0,2024-12-21 09:47:45+00:00,True,0,0.06666666666666667,1.6094379124341003,0.5482932295199138,-0.8362861558477596,5,1,0,13.950833333333334,1
WOL991,2024-12-21 10:52:40+00:00,2024-12-21 10:59:40+00:00,7.0,2.9599999999999937,1.9899999999999949,short_4_10m_3gal,3,-1,6,0,2024-12-21 10:56:10+00:00,True,0,0.11666666666666667,2.0794415416798357,0.2756373558169992,-0.9612616959383189,5,1,0,1.1152777777777778,0
WOL991,2024-12-21 18:56:20+00:00,2024-12-21 20:57:28+00:00,121.13333333333334,6.570000000000007,5.390000000000001,postjourney_off,3,-1,5,0,2024-12-21 19:56:54+00:00,True,0,2.018888888888889,4.805113344131866,-0.8746197071393961,0.4848096202463365,5,1,0,8.061111111111112,0
WOL991,2024-12-21 18:57:20+00:00,2024-12-21 22:57:28+00:00,240.13333333333333,6.010000000000005,5.390000000000001,postjourney_off,2,-1,6,0,2024-12-21 20:57:24+00:00,True,0,4.002222222222222,5.4853500308498875,-0.7163019434246545,0.69779045984168,5,1,0,0.016666666666666666,0
WOL991,2024-12-21 19:57:28+00:00,2024-12-21 20:57:28+00:00,60.0,6.010000000000005,5.390000000000001,postjourney_off,2,-1,2,0,2024-12-21 20:27:28+00:00,True,0,1.0,4.110873864173311,-0.8012538126910608,0.598324600570659,5,1,0,1.0022222222222221,0
WOL991,2024-12-21 23:37:17+00:00,2024-12-21 23:46:17+00:00,9.0,5.039999999999992,1.9299999999999928,short_4_10m_3gal,4,0,10,1,2024-12-21 23:41:47+00:00,True,0,0.15,2.302585092994046,-0.08280820751220476,0.9965655024977613,5,1,1,3.663611111111111,0
WOL991,2024-12-21 23:41:17+00:00,2024-12-21 23:51:17+00:00,10.0,5.224999999999994,2.114999999999995,short_4_10m_3gal,4,0,11,1,2024-12-21 23:46:17+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.061048539534857754,0.9981347984218669,5,1,1,0.06666666666666667,0
WOL991,2024-12-21 23:42:17+00:00,2024-12-21 23:46:17+00:00,4.0,3.1099999999999994,1.1099999999999994,short_4_10m_3gal,3,0,5,1,2024-12-21 23:44:17+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.06975647374412476,0.9975640502598243,5,1,1,0.016666666666666666,0
WOL991,2024-12-21 23:44:17+00:00,2024-12-21 23:48:17+00:00,4.0,3.1099999999999994,1.1099999999999994,short_4_10m_3gal,3,0,5,1,2024-12-21 23:46:17+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.061048539534857754,0.9981347984218669,5,1,1,0.03333333333333333,0
WOL991,2024-12-23 14:06:56+00:00,2024-12-23 14:12:56+00:00,6.0,4.490000000000009,1.4750000000000227,short_4_10m_3gal,4,111,4,1,2024-12-23 14:09:56+00:00,True,0,0.1,1.9459101490553132,-0.5336145159156115,-0.8457278217039733,0,0,0,38.3775,1
WOL991,2024-12-24 12:03:23+00:00,2024-12-24 14:00:34+00:00,117.18333333333334,25.03,2.8033333333333417,extended_15m_6gal,29,95,117,1,2024-12-24 13:01:58.500000+00:00,True,0,1.9530555555555555,4.772237091081896,-0.26303121445797495,-0.9647873238288129,1,0,0,21.940833333333334,1
WOL991,2024-12-24 12:03:23+00:00,2024-12-24 12:44:23+00:00,41.0,13.480000000000004,2.3200000000000074,extended_15m_6gal,23,95,42,1,2024-12-24 12:23:53+00:00,True,0,0.6833333333333333,3.7376696182833684,-0.10018806161207613,-0.9949685182509117,1,0,0,0.0,0
WOL991,2024-12-24 12:03:23+00:00,2024-12-24 12:13:23+00:00,10.0,3.1599999999999966,1.75,short_4_10m_3gal,3,95,11,1,2024-12-24 12:08:23+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.034899496702500456,-0.9993908270190958,1,0,0,0.0,0
WOL991,2024-12-24 12:03:23+00:00,2024-12-24 12:07:23+00:00,4.0,3.039999999999992,1.75,short_4_10m_3gal,2,95,5,1,2024-12-24 12:05:23+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.021814885034560975,-0.9997620270799091,1,0,0,0.0,0
WOL991,2024-12-24 12:05:23+00:00,2024-12-24 12:25:23+00:00,20.0,5.090000000000003,1.75,extended_15m_6gal,12,95,21,1,2024-12-24 12:15:23+00:00,True,0,0.3333333333333333,3.044522437723423,-0.06540312923014287,-0.9978589232386035,1,0,0,0.03333333333333333,0
WOL991,2024-12-24 12:05:23+00:00,2024-12-24 12:09:23+00:00,4.0,3.039999999999992,1.75,short_4_10m_3gal,2,95,5,1,2024-12-24 12:07:23+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.030538513209822857,-0.9995335908367129,1,0,0,0.0,0
WOL991,2024-12-24 12:12:23+00:00,2024-12-24 13:08:23+00:00,56.0,10.440000000000012,2.3200000000000074,extended_15m_6gal,21,95,57,1,2024-12-24 12:40:23+00:00,True,0,0.9333333333333333,4.04305126783455,-0.17364817766693003,-0.9848077530122081,1,0,0,0.11666666666666667,0
WOL991,2024-12-24 12:17:23+00:00,2024-12-24 12:37:23+00:00,20.0,7.840000000000003,2.3200000000000074,extended_15m_6gal,15,95,21,1,2024-12-24 12:27:23+00:00,True,0,0.3333333333333333,3.044522437723423,-0.11753739745783774,-0.9930684569549263,1,0,0,0.08333333333333333,0
WOL991,2024-12-24 12:22:23+00:00,2024-12-24 12:48:23+00:00,26.0,9.200000000000003,2.3200000000000074,extended_15m_6gal,15,95,27,1,2024-12-24 12:35:23+00:00,True,0,0.43333333333333335,3.295836866004329,-0.15212338618991683,-0.9883615104677607,1,0,0,0.08333333333333333,0
WOL991,2024-12-24 12:24:23+00:00,2024-12-24 12:33:23+00:00,9.0,5.510000000000005,2.3200000000000074,short_4_10m_3gal,6,95,10,1,2024-12-24 12:28:53+00:00,True,0,0.15,2.302585092994046,-0.12186934340514731,-0.9925461516413221,1,0,0,0.03333333333333333,0
WOL991,2024-12-24 12:28:23+00:00,2024-12-24 12:38:23+00:00,10.0,5.75,2.3200000000000074,short_4_10m_3gal,5,95,11,1,2024-12-24 12:33:23+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.14349262199117954,-0.9896513868196701,1,0,0,0.06666666666666667,0
WOL991,2024-12-24 12:29:23+00:00,2024-12-24 12:33:23+00:00,4.0,4.640000000000001,2.3200000000000074,short_4_10m_3gal,2,95,5,1,2024-12-24 12:31:23+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.1348509302737229,-0.9908658973868822,1,0,0,0.016666666666666666,0
WOL991,2024-12-24 12:30:23+00:00,2024-12-24 13:28:34+00:00,58.18333333333333,7.859999999999999,2.3200000000000074,extended_15m_6gal,9,95,58,1,2024-12-24 12:59:28.500000+00:00,True,0,0.9697222222222222,4.080639970720987,-0.254601948205527,-0.9670459389139433,1,0,0,0.016666666666666666,0
WOL991,2024-12-24 12:31:23+00:00,2024-12-24 12:57:23+00:00,26.0,7.859999999999999,2.3200000000000074,extended_15m_6gal,9,95,27,1,2024-12-24 12:44:23+00:00,True,0,0.43333333333333335,3.295836866004329,-0.19080899537654472,-0.981627183447664,1,0,0,0.016666666666666666,0
WOL991,2024-12-24 12:32:23+00:00,2024-12-24 12:42:23+00:00,10.0,6.230000000000004,2.3200000000000074,short_4_10m_3gal,8,95,11,1,2024-12-24 12:37:23+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.16074256560382613,-0.9869963665602319,1,0,0,0.016666666666666666,0
WOL991,2024-12-24 12:32:23+00:00,2024-12-24 12:36:23+00:00,4.0,5.009999999999991,2.3200000000000074,short_4_10m_3gal,3,95,5,1,2024-12-24 12:34:23+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.14780941112961016,-0.9890158633619169,1,0,0,0.0,0
WOL991,2024-12-24 12:36:23+00:00,2024-12-24 12:45:23+00:00,9.0,3.219999999999999,1.6299999999999957,short_4_10m_3gal,7,95,10,1,2024-12-24 12:40:53+00:00,True,0,0.15,2.302585092994046,-0.17364817766693003,-0.9848077530122081,1,0,0,0.06666666666666667,0
WOL991,2024-12-24 12:39:23+00:00,2024-12-24 12:49:23+00:00,10.0,2.1099999999999994,1.6299999999999957,short_4_10m_3gal,4,95,11,1,2024-12-24 12:44:23+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.19080899537654472,-0.981627183447664,1,0,0,0.05,0
WOL991,2024-12-24 12:40:23+00:00,2024-12-24 12:44:23+00:00,4.0,1.9399999999999977,1.6299999999999957,short_4_10m_3gal,3,95,5,1,2024-12-24 12:42:23+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.18223552549214703,-0.9832549075639546,1,0,0,0.016666666666666666,0
WOL991,2024-12-24 12:40:23+00:00,2024-12-24 13:06:23+00:00,26.0,1.9399999999999977,1.6299999999999957,extended_15m_6gal,3,95,27,1,2024-12-24 12:53:23+00:00,True,0,0.43333333333333335,3.295836866004329,-0.2292003909224143,-0.9733792584604485,1,0,0,0.0,0
WOL991,2024-12-24 12:42:23+00:00,2024-12-24 12:46:23+00:00,4.0,1.8100000000000025,1.6299999999999957,short_4_10m_3gal,2,95,5,1,2024-12-24 12:44:23+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.19080899537654472,-0.981627183447664,1,0,0,0.03333333333333333,0
WOL991,2024-12-24 13:02:23+00:00,2024-12-24 14:00:34+00:00,58.18333333333333,11.549999999999997,2.8033333333333417,extended_15m_6gal,6,95,58,1,2024-12-24 13:31:28.500000+00:00,True,0,0.9697222222222222,4.080639970720987,-0.38671096163682106,-0.9222009716704516,1,0,0,0.3333333333333333,0
WOL991,2024-12-24 13:31:34+00:00,2024-12-24 14:00:34+00:00,29.0,11.549999999999997,2.8033333333333417,extended_15m_6gal,6,95,30,1,2024-12-24 13:46:04+00:00,True,0,0.48333333333333334,3.4011973816621555,-0.44619781310980877,-0.8949343616020251,1,0,0,0.48638888888888887,0
WOL991,2024-12-24 13:46:34+00:00,2024-12-24 13:56:34+00:00,10.0,4.083333333333329,2.8033333333333275,short_4_10m_3gal,3,95,11,1,2024-12-24 13:51:34+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.46561452032511097,-0.8849876374630421,1,0,0,0.25,0
WOL991,2024-12-24 13:50:34+00:00,2024-12-24 14:00:34+00:00,10.0,11.549999999999997,2.8033333333333417,short_4_10m_3gal,6,95,11,1,2024-12-24 13:55:34+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.4809887689193874,-0.8767267557075078,1,0,0,0.06666666666666667,0
WOL991,2024-12-24 13:53:34+00:00,2024-12-24 13:57:34+00:00,4.0,5.606666666666669,2.8033333333333417,short_4_10m_3gal,2,95,5,1,2024-12-24 13:55:34+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.4809887689193874,-0.8767267557075078,1,0,0,0.05,0
WOL991,2024-12-24 14:37:03+00:00,2024-12-24 14:52:03+00:00,15.0,6.1200000000000045,1.9899999999999949,extended_15m_6gal,15,-1,16,0,2024-12-24 14:44:33+00:00,True,0,0.25,2.772588722239781,-0.656059028990507,-0.7547095802227721,1,0,0,0.7247222222222223,0
WOL991,2024-12-24 14:37:03+00:00,2024-12-24 14:41:03+00:00,4.0,3.280000000000001,1.9899999999999949,short_4_10m_3gal,4,-1,5,0,2024-12-24 14:39:03+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.6394390019805849,-0.7688418320734594,1,0,0,0.0,0
WOL991,2024-12-24 14:38:03+00:00,2024-12-24 14:45:03+00:00,7.0,4.890000000000001,1.9899999999999949,short_4_10m_3gal,8,-1,8,0,2024-12-24 14:41:33+00:00,True,0,0.11666666666666667,2.0794415416798357,-0.6461239796429636,-0.763232469782529,1,0,0,0.016666666666666666,0
WOL991,2024-12-26 05:49:32+00:00,2024-12-26 06:04:32+00:00,15.0,1.2999999999999972,1.2999999999999972,extended_15m_6gal,1,-1,16,0,2024-12-26 05:57:02+00:00,True,0,0.25,2.772588722239781,0.999914327574007,0.013089595571344575,3,0,1,39.19138888888889,1
WOL991,2024-12-26 05:53:32+00:00,2024-12-26 06:12:32+00:00,19.0,1.2999999999999972,1.2999999999999972,extended_15m_6gal,1,-1,20,0,2024-12-26 06:03:02+00:00,True,0,0.31666666666666665,2.995732273553991,0.999914327574007,-0.013089595571344452,3,0,0,0.06666666666666667,0
WOL991,2024-12-26 06:16:46+00:00,2024-12-26 06:46:46+00:00,30.0,10.25,1.3700000000000043,extended_15m_6gal,12,-1,24,0,2024-12-26 06:31:46+00:00,True,1,0.5,3.4339872044851463,0.9908658973868824,-0.13485093027372275,3,0,0,0.38722222222222225,0
WOL991,2024-12-26 06:16:46+00:00,2024-12-26 06:22:46+00:00,6.0,3.200000000000003,1.1800000000000068,short_4_10m_3gal,4,0,4,1,2024-12-26 06:19:46+00:00,True,1,0.1,1.9459101490553132,0.9965655024977614,-0.08280820751220423,3,0,0,0.0,0
WOL991,2024-12-26 06:18:46+00:00,2024-12-26 06:25:46+00:00,7.0,3.200000000000003,1.1800000000000068,short_4_10m_3gal,4,-1,6,0,2024-12-26 06:22:16+00:00,True,0,0.11666666666666667,2.0794415416798357,0.9953961983671789,-0.09584575252022395,3,0,0,0.03333333333333333,0
WOL991,2024-12-26 06:20:46+00:00,2024-12-26 06:30:46+00:00,10.0,5.52000000000001,1.3050000000000068,short_4_10m_3gal,5,-1,8,0,2024-12-26 06:25:46+00:00,True,0,0.16666666666666666,2.3978952727983707,0.9940563382223196,-0.10886687485196461,3,0,0,0.03333333333333333,0
WOL991,2024-12-26 06:24:46+00:00,2024-12-26 06:33:46+00:00,9.0,2.759999999999991,1.3050000000000068,short_4_10m_3gal,3,-1,7,0,2024-12-26 06:29:16+00:00,True,0,0.15,2.302585092994046,0.992004949679715,-0.1261989691358298,3,0,0,0.06666666666666667,0
WOL991,2024-12-26 06:26:46+00:00,2024-12-26 06:30:46+00:00,4.0,2.6099999999999994,1.3050000000000068,short_4_10m_3gal,2,0,3,1,2024-12-26 06:28:46+00:00,True,0,0.06666666666666667,1.6094379124341003,0.992546151641322,-0.12186934340514759,3,0,0,0.03333333333333333,0
WOL991,2024-12-26 06:28:46+00:00,2024-12-26 06:35:46+00:00,7.0,2.759999999999991,1.3050000000000068,short_4_10m_3gal,3,-1,6,0,2024-12-26 06:32:16+00:00,True,0,0.11666666666666667,2.0794415416798357,0.9902680687415704,-0.13917310096006535,3,0,0,0.03333333333333333,0
WOL991,2024-12-26 06:30:46+00:00,2024-12-26 06:40:46+00:00,10.0,2.7750000000000057,1.3200000000000074,short_4_10m_3gal,3,-1,11,0,2024-12-26 06:35:46+00:00,True,0,0.16666666666666666,2.3978952727983707,0.9883615104677607,-0.1521233861899167,3,0,0,0.03333333333333333,0
WOL991,2024-12-26 06:36:46+00:00,2024-12-26 06:46:46+00:00,10.0,4.290000000000006,1.3700000000000043,short_4_10m_3gal,5,-1,11,0,2024-12-26 06:41:46+00:00,True,0,0.16666666666666666,2.3978952727983707,0.9840406976462909,-0.1779435454738419,3,0,0,0.1,0
WOL991,2024-12-26 06:38:46+00:00,2024-12-26 06:42:46+00:00,4.0,1.980000000000004,1.3200000000000074,short_4_10m_3gal,2,-1,5,0,2024-12-26 06:40:46+00:00,True,0,0.06666666666666667,1.6094379124341003,0.984807753012208,-0.1736481776669303,3,0,0,0.03333333333333333,0
WOL991,2024-12-26 06:40:46+00:00,2024-12-26 06:44:46+00:00,4.0,4.060000000000002,1.3700000000000043,short_4_10m_3gal,4,-1,5,0,2024-12-26 06:42:46+00:00,True,0,0.06666666666666667,1.6094379124341003,0.9832549075639546,-0.18223552549214753,3,0,0,0.03333333333333333,0
WOL991,2024-12-26 06:42:46+00:00,2024-12-26 06:46:46+00:00,4.0,2.969999999999999,1.3700000000000043,short_4_10m_3gal,4,-1,5,0,2024-12-26 06:44:46+00:00,True,0,0.06666666666666667,1.6094379124341003,0.981627183447664,-0.19080899537654458,3,0,0,0.03333333333333333,0
WOL991,2024-12-26 07:32:46+00:00,2024-12-26 07:38:46+00:00,6.0,3.3900000000000006,1.6299999999999957,short_4_10m_3gal,6,10,7,1,2024-12-26 07:35:46+00:00,True,0,0.1,1.9459101490553132,0.9153114791194472,-0.40274668985873713,3,0,0,0.8333333333333334,0
WOL991,2024-12-26 07:53:42+00:00,2024-12-26 08:08:42+00:00,15.0,5.8799999999999955,1.8333333333333428,extended_15m_6gal,5,10,16,1,2024-12-26 08:01:12+00:00,True,0,0.25,2.772588722239781,0.8638355052043956,-0.5037739770455266,3,0,0,0.3488888888888889,0
WOL991,2024-12-26 07:53:42+00:00,2024-12-26 07:57:42+00:00,4.0,5.5,1.8333333333333428,short_4_10m_3gal,3,10,5,1,2024-12-26 07:55:42+00:00,True,0,0.06666666666666667,1.6094379124341003,0.8767267557075076,-0.48098876891938785,3,0,0,0.0,0
WOL991,2024-12-26 07:54:42+00:00,2024-12-26 08:00:42+00:00,6.0,5.5,1.8333333333333428,short_4_10m_3gal,3,10,7,1,2024-12-26 07:57:42+00:00,True,0,0.1,1.9459101490553132,0.8724960070727973,-0.4886212414969547,3,0,0,0.016666666666666666,0
WOL991,2024-12-26 09:34:43+00:00,2024-12-26 09:39:43+00:00,5.0,2.8799999999999955,1.5799999999999983,short_4_10m_3gal,3,-1,6,0,2024-12-26 09:37:13+00:00,True,0,0.08333333333333333,1.791759469228055,0.5842496656374344,-0.8115739819650123,3,0,0,1.6669444444444443,0
WOL991,2024-12-26 10:12:18+00:00,2024-12-26 10:18:18+00:00,6.0,2.9099999999999966,1.9000000000000057,short_4_10m_3gal,5,0,7,1,2024-12-26 10:15:18+00:00,True,0,0.1,1.9459101490553132,0.4422886902190017,-0.8968727415326881,3,0,0,0.6263888888888889,0
WOL991,2024-12-26 15:40:13+00:00,2024-12-26 15:45:13+00:00,5.0,3.680000000000007,1.5900000000000034,short_4_10m_3gal,5,11,6,1,2024-12-26 15:42:43+00:00,True,0,0.08333333333333333,1.791759469228055,-0.8241261886220151,-0.5664062369248336,3,0,0,5.465277777777778,0
WOL991,2024-12-26 15:40:13+00:00,2024-12-26 15:55:13+00:00,15.0,3.680000000000007,1.5900000000000034,extended_15m_6gal,5,11,16,1,2024-12-26 15:47:43+00:00,True,0,0.25,2.772588722239781,-0.8362861558477592,-0.5482932295199142,3,0,0,0.0,0
WOL991,2024-12-26 15:42:13+00:00,2024-12-26 15:47:13+00:00,5.0,2.6099999999999994,1.5900000000000034,short_4_10m_3gal,3,11,6,1,2024-12-26 15:44:43+00:00,True,0,0.08333333333333333,1.791759469228055,-0.8290375725550414,-0.5591929034707472,3,0,0,0.03333333333333333,0
WOL991,2024-12-26 15:43:13+00:00,2024-12-26 16:05:13+00:00,22.0,1.8200000000000074,1.5900000000000034,extended_15m_6gal,2,11,23,1,2024-12-26 15:54:13+00:00,True,0,0.36666666666666664,3.1354942159291497,-0.852640164354092,-0.5224985647159494,3,0,0,0.016666666666666666,0
WOL991,2024-12-26 15:44:13+00:00,2024-12-26 15:49:13+00:00,5.0,1.8200000000000074,1.5900000000000034,short_4_10m_3gal,2,11,6,1,2024-12-26 15:46:43+00:00,True,0,0.08333333333333333,1.791759469228055,-0.8338858220671681,-0.5519369853120584,3,0,0,0.016666666666666666,0
WOL991,2024-12-27 15:31:24+00:00,2024-12-27 15:36:24+00:00,5.0,4.990000000000009,2.030000000000001,short_4_10m_3gal,4,-1,6,0,2024-12-27 15:33:54+00:00,True,0,0.08333333333333333,1.791759469228055,-0.8012538126910606,-0.5983246005706593,4,0,0,23.78638888888889,1
WOL991,2024-12-27 15:39:05+00:00,2024-12-27 15:43:05+00:00,4.0,7.75,2.1266666666666936,short_4_10m_3gal,4,62,5,1,2024-12-27 15:41:05+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.8216469379421638,-0.5699967625963028,4,0,0,0.12805555555555556,0
WOL991,2024-12-27 15:39:05+00:00,2024-12-27 15:48:05+00:00,9.0,7.75,2.1266666666666936,short_4_10m_3gal,4,62,10,1,2024-12-27 15:43:35+00:00,True,0,0.15,2.302585092994046,-0.8265897491271885,-0.5628049276950688,4,0,0,0.0,0
WOL991,2024-12-27 15:41:05+00:00,2024-12-27 15:45:05+00:00,4.0,4.253333333333359,2.1266666666666936,short_4_10m_3gal,2,62,5,1,2024-12-27 15:43:05+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.8265897491271885,-0.5628049276950688,4,0,0,0.03333333333333333,0
WOL991,2024-12-28 14:17:40+00:00,2024-12-28 14:27:40+00:00,10.0,5.349999999999994,1.8199999999999927,short_4_10m_3gal,9,67,11,1,2024-12-28 14:22:40+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.5807029557109398,-0.8141155183563192,5,1,0,22.60972222222222,1
WOL991,2024-12-28 14:18:40+00:00,2024-12-28 14:22:40+00:00,4.0,3.8199999999999927,1.8199999999999927,short_4_10m_3gal,4,67,5,1,2024-12-28 14:20:40+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.5735764363510458,-0.819152044288992,5,1,0,0.016666666666666666,0
WOL991,2024-12-28 14:21:40+00:00,2024-12-28 14:30:40+00:00,9.0,3.4099999999999966,1.0,short_4_10m_3gal,7,67,10,1,2024-12-28 14:26:10+00:00,True,0,0.15,2.302585092994046,-0.5948227867513411,-0.8038568606172175,5,1,0,0.05,0
WOL991,2024-12-28 14:21:40+00:00,2024-12-28 14:25:40+00:00,4.0,3.1400000000000006,1.0,short_4_10m_3gal,5,67,5,1,2024-12-28 14:23:40+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.5842496656374342,-0.8115739819650125,5,1,0,0.0,0
WOL991,2024-12-28 17:37:17+00:00,2024-12-28 17:47:17+00:00,10.0,2.980000000000004,1.9300000000000068,short_4_10m_3gal,6,-1,11,0,2024-12-28 17:42:17+00:00,True,0,0.16666666666666666,2.3978952727983707,-0.996917333733128,-0.07845909572784557,5,1,0,3.2602777777777776,0
WOL991,2024-12-29 11:30:43+00:00,2024-12-29 11:38:43+00:00,8.0,5.329999999999984,1.4249999999999972,short_4_10m_3gal,6,10,9,1,2024-12-29 11:34:43+00:00,True,0,0.13333333333333333,2.1972245773362196,0.11320321376790689,-0.9935718556765875,6,1,0,17.890555555555554,1
WOL991,2024-12-29 11:34:43+00:00,2024-12-29 11:39:43+00:00,5.0,4.599999999999994,1.4249999999999972,short_4_10m_3gal,4,10,6,1,2024-12-29 11:37:13+00:00,True,0,0.08333333333333333,1.791759469228055,0.10018806161207638,-0.9949685182509117,6,1,0,0.06666666666666667,0
WOL991,2024-12-29 18:36:51+00:00,2024-12-29 18:45:51+00:00,9.0,8.800000000000011,1.825000000000017,short_4_10m_3gal,10,69,10,1,2024-12-29 18:41:21+00:00,True,0,0.15,2.302585092994046,-0.984040697646291,0.1779435454738411,6,1,0,7.035555555555556,0
WOL991,2024-12-29 18:36:51+00:00,2024-12-29 18:40:51+00:00,4.0,6.820000000000022,1.825000000000017,short_4_10m_3gal,5,69,5,1,2024-12-29 18:38:51+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.9862856015372315,0.16504760586067693,6,1,0,0.0,0
WOL991,2024-12-29 18:38:51+00:00,2024-12-29 18:42:51+00:00,4.0,3.865000000000009,1.825000000000017,short_4_10m_3gal,5,69,5,1,2024-12-29 18:40:51+00:00,True,0,0.06666666666666667,1.6094379124341003,-0.984807753012208,0.17364817766693083,6,1,0,0.03333333333333333,0
WOL991,2024-12-30 12:01:18+00:00,2024-12-30 12:46:18+00:00,45.0,5.480000000000018,1.760000000000019,extended_15m_6gal,12,118,46,1,2024-12-30 12:23:48+00:00,True,0,0.75,3.828641396489095,-0.10018806161207613,-0.9949685182509117,0,0,0,17.374166666666667,1
